text;labels
Pos³a³ /oprawców/ do Betlejem i ca³ej okolicy i kaza³ pozabijaæ wszystkich ch³opców w wieku do lat dwóch, stosownie do czasu, o którym siê dowiedzia³ od Mêdrców;ewangelia
Wtedy spe³ni³y siê s³owa proroka Jeremiasza:  Krzyk us³yszano w Rama, p³acz i jêk wielki;ewangelia
Rachel op³akuje swe dzieci i nie chce utuliæ siê w ¿alu, bo ich ju¿ nie ma;ewangelia
A gdy Herod umar³, oto Józefowi w Egipcie ukaza³ siê anio³ Pañski we œnie,  i rzek³: Wstañ, weŸ Dzieciê i Jego Matkê i idŸ do ziemi Izraela, bo ju¿ umarli ci, którzy czyhali na ¿ycie Dzieciêcia;ewangelia
On wiêc wsta³, wzi¹³ Dzieciê i Jego Matkê i wróci³ do ziemi Izraela;ewangelia
Lecz gdy pos³ysza³, ¿e w Judei panuje Archelaos w miejsce ojca swego, Heroda, ba³ siê tam iœæ;ewangelia
Otrzymawszy zaœ we œnie nakaz, uda³ siê w strony Galilei;ewangelia
Przyby³ do miasta, zwanego Nazaret, i tam osiad³;ewangelia
Tak mia³o siê spe³niæ s³owo Proroków: Nazwany bêdzie Nazarejczykiem;ewangelia
W owym czasie wyst¹pi³ Jan Chrzciciel i g³osi³ na Pustyni Judzkiej te s³owa:  Nawróæcie siê, bo bliskie jest królestwo niebieskie;ewangelia
Do niego to odnosi siê s³owo proroka Izajasza, gdy mówi: G³os wo³aj¹cego na pustyni: Przygotujcie drogê Panu, Dla Niego prostujcie œcie¿ki;ewangelia
Sam zaœ Jan nosi³ odzienie z sierœci wielb³¹dziej i pas skórzany oko³o bioder, a jego pokarmem by³a szarañcza i miód leœny;ewangelia
Wówczas ci¹gnê³y do niego Jerozolima oraz ca³a Judea i ca³a okolica nad Jordanem;ewangelia
Przyjmowano od niego chrzest w rzece Jordan, wyznaj¹c przy tym swe grzechy;ewangelia
A gdy widzia³, ¿e przychodzi do chrztu wielu spoœród faryzeuszów i saduceuszów, mówi³ im: Plemiê ¿mijowe, kto wam pokaza³, jak uciec przed nadchodz¹cym gniewem;ewangelia
Wydajcie wiêc godny owoc nawrócenia,  a nie myœlcie, ¿e mo¿ecie sobie mówiæ: Abrahama mamy za ojca, bo powiadam wam, ¿e z tych kamieni mo¿e Bóg wzbudziæ dzieci Abrahamowi;ewangelia
Ju¿ siekiera do korzenia drzew jest przy³o¿ona;ewangelia
Ka¿de wiêc drzewo, które nie wydaje dobrego owocu, bêdzie wyciête i w ogieñ wrzucone;ewangelia
"Ja was chrzczê wod¹ dla nawrócenia; lecz Ten, który idzie za mn¹, mocniejszy jest ode mnie; ja nie jestem godzien nosiæ Mu sanda³ów";ewangelia
On was chrzciæ bêdzie Duchem Œwiêtym i ogniem;ewangelia
Ma On wiejad³o w rêku i oczyœci swój om³ot: pszenicê zbierze do spichlerza, a plewy spali w ogniu nieugaszonym;ewangelia
Wtedy przyszed³ Jezus z Galilei nad Jordan do Jana, ¿eby przyj¹æ chrzest od niego;ewangelia
Lecz Jan powstrzymywa³ Go, mówi¹c: To ja potrzebujê chrztu od Ciebie, a Ty przychodzisz do mnie;ewangelia
Jezus mu odpowiedzia³: Pozwól teraz, bo tak godzi siê nam wype³niæ wszystko, co sprawiedliwe;ewangelia
Wtedy Mu ust¹pi³;ewangelia
A gdy Jezus zosta³ ochrzczony, natychmiast wyszed³ z wody;ewangelia
A oto otworzy³y Mu siê niebiosa i ujrza³ Ducha Bo¿ego zstêpuj¹cego jak go³êbicê i przychodz¹cego na Niego;ewangelia
A g³os z nieba mówi³: Ten jest mój Syn umi³owany, w którym mam upodobanie;ewangelia
Wtedy Duch wyprowadzi³ Jezusa na pustyniê, aby by³ kuszony przez diab³a;ewangelia
A gdy przepoœci³ czterdzieœci dni i czterdzieœci nocy, odczu³ w koñcu g³ód;ewangelia
Wtedy przyst¹pi³ kusiciel i rzek³ do Niego: Jeœli jesteœ Synem Bo¿ym, powiedz, ¿eby te kamienie sta³y siê chlebem;ewangelia
Lecz on mu odpar³: Napisane jest: Nie samym chlebem ¿yje cz³owiek, lecz ka¿dym s³owem, które pochodzi z ust Bo¿ych;ewangelia
Wtedy wzi¹³ Go diabe³ do Miasta Œwiêtego, postawi³ na naro¿niku œwi¹tyni  i rzek³ Mu: Jeœli jesteœ Synem Bo¿ym, rzuæ siê w dó³, jest przecie¿ napisane: Anio³om swoim rozka¿e o tobie, a na rêkach nosiæ ciê bêd¹ byœ przypadkiem nie urazi³ swej nogi o kamieñ;ewangelia
Odrzek³ mu Jezus: Ale jest napisane tak¿e: Nie bêdziesz wystawia³ na próbê Pana, Boga swego;ewangelia
Jeszcze raz wzi¹³ Go diabe³ na bardzo wysok¹ górê, pokaza³ Mu wszystkie królestwa œwiata oraz ich przepych  i rzek³ do Niego: Dam Ci to wszystko, jeœli upadniesz i oddasz mi pok³on;ewangelia
Na to odrzek³ mu Jezus: IdŸ precz, szatanie;ewangelia
Jest bowiem napisane: Panu, Bogu swemu, bêdziesz oddawa³ pok³on i Jemu samemu s³u¿yæ bêdziesz;ewangelia
Wtedy opuœci³ Go diabe³, a oto anio³owie przyst¹pili i us³ugiwali Mu;ewangelia
Gdy /Jezus/ pos³ysza³, ¿e Jan zosta³ uwiêziony, usun¹³ siê do Galilei;ewangelia
Opuœci³ jednak Nazaret, przyszed³ i osiad³ w Kafarnaum nad jeziorem, na pograniczu Zabulona i Neftalego;ewangelia
Tak mia³o siê spe³niæ s³owo proroka Izajasza:  Ziemia Zabulona i ziemia Neftalegou, Droga morska, Zajordanie, Galilea pogan;ewangelia
Lud, który siedzia³ w ciemnoœci, ujrza³ œwiat³o wielkie, i mieszkañcom cienistej krainy œmierci œwiat³o wzesz³o;ewangelia
Odt¹d pocz¹³ Jezus nauczaæ i mówiæ: Nawracajcie siê, albowiem bliskie jest królestwo niebieskie;ewangelia
"Gdy /Jezus/ przechodzi³ obok Jeziora Galilejskiego, ujrza³ dwóch braci: Szymona, zwanego Piotrem, i brata jego, Andrzeja, jak zarzucali sieæ w jezioro; byli bowiem rybakami";ewangelia
I rzek³ do nich: PójdŸcie za Mn¹, a uczyniê was rybakami ludzi;ewangelia
Oni natychmiast zostawili sieci i poszli za Nim;ewangelia
A gdy poszed³ stamt¹d dalej, ujrza³ innych dwóch braci, Jakuba, syna Zebedeusza, i brata jego, Jana, jak z ojcem swym Zebedeuszem naprawiali w ³odzi swe sieci;ewangelia
Ich te¿ powo³a³;ewangelia
A oni natychmiast zostawili ³ódŸ i ojca i poszli za Nim;ewangelia
I obchodzi³ Jezus ca³¹ Galileê, nauczaj¹c w tamtejszych synagogach, g³osz¹c Ewangeliê o królestwie i lecz¹c wszelkie choroby i wszelkie s³aboœci wœród ludu;ewangelia
A wieœæ o Nim rozesz³a siê po ca³ej Syrii;ewangelia
Przynoszono wiêc do Niego wszystkich cierpi¹cych, których drêczy³y rozmaite choroby i dolegliwoœci, opêtanych, epileptyków i paralityków, a On ich uzdrawia³;ewangelia
I sz³y za Nim liczne t³umy z Galilei i z Dekapolu, z Jerozolimy, z Judei i z Zajordania;ewangelia
Jezus, widz¹c t³umy, wyszed³ na górê;ewangelia
A gdy usiad³, przyst¹pili do Niego Jego uczniowie;ewangelia
Wtedy otworzy³ swoje usta i naucza³ ich tymi s³owami:  B³ogos³awieni ubodzy w duchu, albowiem do nich nale¿y królestwo niebieskie;ewangelia
B³ogos³awieni, którzy siê smuc¹, albowiem oni bêd¹ pocieszeni;ewangelia
B³ogos³awieni cisi, albowiem oni na w³asnoœæ posi¹d¹ ziemiê;ewangelia
B³ogos³awieni, którzy ³akn¹ i pragn¹ sprawiedliwoœci, albowiem oni bêd¹ nasyceni;ewangelia
B³ogos³awieni mi³osierni, albowiem oni mi³osierdzia dost¹pi¹;ewangelia
B³ogos³awieni czystego serca, albowiem oni Boga ogl¹daæ bêd¹;ewangelia
B³ogos³awieni, którzy wprowadzaj¹ pokój, albowiem oni bêd¹ nazwani synami Bo¿ymi;ewangelia
B³ogos³awieni, którzy cierpi¹ przeœladowanie dla sprawiedliwoœci, albowiem do nich nale¿y królestwo niebieskie;ewangelia
B³ogos³awieni jesteœcie, gdy /ludzie/ wam ur¹gaj¹ i przeœladuj¹ was, i gdy z mego powodu mówi¹ k³amliwie wszystko z³e na was;ewangelia
Cieszcie siê i radujcie, albowiem wasza nagroda wielka jest w niebie;ewangelia
Tak bowiem przeœladowali proroków, którzy byli przed wami;ewangelia
Wy jesteœcie sol¹ dla ziemi;ewangelia
Lecz jeœli sól utraci swój smak, czym¿e j¹ posoliæ;ewangelia
Na nic siê ju¿ nie przyda, chyba na wyrzucenie i podeptanie przez ludzi;ewangelia
Wy jesteœcie œwiat³em œwiata;ewangelia
Nie mo¿e siê ukryæ miasto po³o¿one na górze;ewangelia
Nie zapala siê te¿ œwiat³a i nie stawia pod korcem, ale na œwieczniku, aby œwieci³o wszystkim, którzy s¹ w domu;ewangelia
Tak niech œwieci wasze œwiat³o przed ludŸmi, aby widzieli wasze dobre uczynki i chwalili Ojca waszego, który jest w niebie;ewangelia
Nie s¹dŸcie, ¿e przyszed³em znieœæ Prawo albo Proroków;ewangelia
Nie przyszed³em znieœæ, ale wype³niæ;ewangelia
Zaprawdê bowiem powiadam wam: Dopóki niebo i ziemia nie przemin¹, ani jedna jota, ani jedna kreska nie zmieni siê w Prawie, a¿ siê wszystko spe³ni;ewangelia
Ktokolwiek wiêc zniós³by jedno z tych przykazañ, choæby najmniejszych, i uczy³by tak ludzi, ten bêdzie najmniejszy w królestwie niebieskim;ewangelia
A kto je wype³nia i uczy wype³niaæ, ten bêdzie wielki w królestwie niebieskim;ewangelia
Bo powiadam wam: Jeœli wasza sprawiedliwoœæ nie bêdzie wiêksza ni¿ uczonych w Piœmie i faryzeuszów, nie wejdziecie do królestwa niebieskiego;ewangelia
"S³yszeliœcie, ¿e powiedziano przodkom: Nie zabijaj; a kto by siê dopuœci³ zabójstwa, podlega s¹dowi";ewangelia
A Ja wam powiadam: Ka¿dy, kto siê gniewa na swego brata, podlega s¹dowi;ewangelia
A kto by rzek³ swemu bratu: Raka, podlega Wysokiej Radzie;ewangelia
A kto by mu rzek³: Bezbo¿niku, podlega karze piek³a ognistego;ewangelia
Jeœli wiêc przyniesiesz dar swój przed o³tarz i tam wspomnisz, ¿e brat twój ma coœ przeciw tobie,  zostaw tam dar swój przez o³tarzem, a najpierw idŸ i pojednaj siê z bratem swoim;ewangelia
Potem przyjdŸ i dar swój ofiaruj;ewangelia
PogódŸ siê ze swoim przeciwnikiem szybko, dopóki jesteœ z nim w drodze, by ciê przeciwnik nie poda³ sêdziemu, a sêdzia dozorcy, i aby nie wtr¹cono ciê do wiêzienia;ewangelia
Zaprawdê, powiadam ci: nie wyjdziesz stamt¹d, a¿ zwrócisz ostatni grosz;ewangelia
S³yszeliœcie, ¿e powiedziano: Nie cudzo³ó¿;ewangelia
A Ja wam powiadam: Ka¿dy, kto po¿¹dliwie patrzy na kobietê, ju¿ siê w swoim sercu dopuœci³ z ni¹ cudzo³óstwa;ewangelia
Jeœli wiêc prawe twoje oko jest ci powodem do grzechu, wy³up je i odrzuæ od siebie;ewangelia
Lepiej bowiem jest dla ciebie, gdy zginie jeden z twoich cz³onków, ni¿ ¿eby ca³e twoje cia³o mia³o byæ wrzucone do piek³a;ewangelia
I jeœli prawa twoja rêka jest ci powodem do grzechu, odetnij j¹ i odrzuæ od siebie;ewangelia
Lepiej bowiem jest dla ciebie, gdy zginie jeden z twoich cz³onków, ni¿ ¿eby ca³e twoje cia³o mia³o iœæ do piek³a;ewangelia
Powiedziano te¿: Jeœli kto chce oddaliæ swoj¹ ¿onê, niech jej da list rozwodowy;ewangelia
"A ja wam powiadam: Ka¿dy, kto oddala swoj¹ ¿onê - poza wypadkiem nierz¹du - nara¿a j¹ na cudzo³óstwo; a kto by oddalon¹ wzi¹³ za ¿onê, dopuszcza siê cudzo³óstwa";ewangelia
S³yszeliœcie równie¿, ¿e powiedziano przodkom: Nie bêdziesz fa³szywie przysiêga³, lecz dotrzymasz Panu swej przysiêgi;ewangelia
"A Ja wam powiadam: Wcale nie przysiêgajcie - ani na niebo, bo jest tronem Bo¿ym;  ani na ziemiê, bo jest podnó¿kiem stóp Jego; ani na Jerozolimê, bo jest miastem wielkiego Króla";ewangelia
Ani na swoj¹ g³owê nie przysiêgaj, bo nie mo¿esz nawet jednego w³osa uczyniæ bia³ym albo czarnym;ewangelia
"Niech wasza mowa bêdzie: Tak, tak; nie, nie";ewangelia
A co nadto jest, od Z³ego pochodzi;ewangelia
S³yszeliœcie, ¿e powiedziano: Oko za oko i z¹b za z¹b;ewangelia
A Ja wam powiadam: Nie stawiajcie oporu z³emu;ewangelia
Lecz jeœli ciê kto uderzy w prawy policzek, nadstaw mu i drugi;ewangelia
Temu, kto chce prawowaæ siê z tob¹ i wzi¹æ twoj¹ szatê, odst¹p i p³aszcz;ewangelia
Zmusza ciê kto, ¿eby iœæ z nim tysi¹c kroków, idŸ dwa tysi¹ce;ewangelia
Daj temu, kto ciê prosi, i nie odwracaj siê od tego, kto chce po¿yczyæ od ciebie;ewangelia
S³yszeliœcie, ¿e powiedziano: Bêdziesz mi³owa³ swego bliŸniego, a nieprzyjaciela swego bêdziesz nienawidzi³;ewangelia
"A Ja wam powiadam: Mi³ujcie waszych nieprzyjació³ i módlcie siê za tych, którzy was przeœladuj¹;  tak bêdziecie synami Ojca waszego, który jest w niebie; poniewa¿ On sprawia, ¿e s³oñce Jego wschodzi nad z³ymi i nad dobrymi, i On zsy³a deszcz na sprawiedliwych i niesprawiedliwych";ewangelia
Jeœli bowiem mi³ujecie tych, którzy was mi³uj¹, có¿ za nagrodê mieæ bêdziecie;ewangelia
Czy¿ i celnicy tego nie czyni¹;ewangelia
I jeœli pozdrawiacie tylko swych braci, có¿ szczególnego czynicie;ewangelia
Czy¿ i poganie tego nie czyni¹;ewangelia
B¹dŸcie wiêc wy doskonali, jak doskona³y jest Ojciec wasz niebieski;ewangelia
"Strze¿cie siê, ¿ebyœcie uczynków pobo¿nych nie wykonywali przed ludŸmi po to, aby was widzieli; inaczej nie bêdziecie mieli nagrody u Ojca waszego, który jest w niebie";ewangelia
Kiedy wiêc dajesz ja³mu¿nê, nie tr¹b przed sob¹, jak ob³udnicy czyni¹ w synagogach i na ulicach, aby ich ludzie chwalili;ewangelia
Zaprawdê, powiadam wam: ci otrzymali ju¿ swoj¹ nagrodê;ewangelia
Kiedy zaœ ty dajesz ja³mu¿nê, niech nie wie lewa twoja rêka, co czyni prawa,  aby twoja ja³mu¿na pozosta³a w ukryciu;ewangelia
A Ojciec twój, który widzi w ukryciu, odda tobie;ewangelia
Gdy siê modlicie, nie b¹dŸcie jak ob³udnicy;ewangelia
Oni lubi¹ w synagogach i na rogach ulic wystawaæ i modliæ siê, ¿eby siê ludziom pokazaæ;ewangelia
Zaprawdê, powiadam wam: otrzymali ju¿ swoj¹ nagrodê;ewangelia
Ty zaœ, gdy chcesz siê modliæ, wejdŸ do swej izdebki, zamknij drzwi i módl siê do Ojca twego, który jest w ukryciu;ewangelia
A Ojciec twój, który widzi w ukryciu, odda tobie;ewangelia
Na modlitwie nie b¹dŸcie gadatliwi jak poganie;ewangelia
Oni myœl¹, ¿e przez wzgl¹d na swe wielomówstwo bêd¹ wys³uchani;ewangelia
Nie b¹dŸcie podobni do nich;ewangelia
Albowiem wie Ojciec wasz, czego wam potrzeba, wpierw zanim Go poprosicie;ewangelia
Wy zatem tak siê módlcie:  Ojcze nasz, który jesteœ w niebie, niech siê œwiêci imiê Twoje;ewangelia
"Niech przyjdzie królestwo Twoje; niech Twoja wola spe³nia siê na ziemi, tak jak i w niebie";ewangelia
"Chleba naszego powszedniego daj nam dzisiaj;  i przebacz nam nasze winy, jak i my przebaczamy tym, którzy przeciw nam zawinili;  i nie dopuœæ, abyœmy ulegli pokusie, ale nas zachowaj od z³ego";ewangelia
Jeœli bowiem przebaczycie ludziom ich przewinienia, i wam przebaczy Ojciec wasz niebieski;ewangelia
Lecz jeœli nie przebaczycie ludziom, i Ojciec wasz nie przebaczy wam waszych przewinieñ;ewangelia
Kiedy poœcicie, nie b¹dŸcie posêpni jak ob³udnicy;ewangelia
Przybieraj¹ oni wygl¹d ponury, aby pokazaæ ludziom, ¿e poszcz¹;ewangelia
Zaprawdê, powiadam wam: ju¿ odebrali swoj¹ nagrodê;ewangelia
Ty zaœ, gdy poœcisz, namaœæ sobie g³owê i umyj twarz,  aby nie ludziom pokazaæ, ¿e poœcisz, ale Ojcu twemu, który jest w ukryciu;ewangelia
A Ojciec twój, który widzi w ukryciu, odda tobie;ewangelia
Nie gromadŸcie sobie skarbów na ziemi, gdzie mól i rdza niszcz¹ i gdzie z³odzieje w³amuj¹ siê i kradn¹;ewangelia
GromadŸcie sobie skarby w niebie, gdzie ani mól, ani rdza nie niszcz¹ i gdzie z³odzieje nie w³amuj¹ siê i nie kradn¹;ewangelia
Bo gdzie jest twój skarb, tam bêdzie i serce twoje;ewangelia
Œwiat³em cia³a jest oko;ewangelia
Jeœli wiêc twoje oko jest zdrowe, ca³e twoje cia³o bêdzie w œwietle;ewangelia
Lecz jeœli twoje oko jest chore, ca³e twoje cia³o bêdzie w ciemnoœci;ewangelia
Jeœli wiêc œwiat³o, które jest w tobie, jest ciemnoœci¹, jak¿e wielka to ciemnoœæ;ewangelia
Nikt nie mo¿e dwom panom s³u¿yæ;ewangelia
"Bo albo jednego bêdzie nienawidzi³, a drugiego bêdzie mi³owa³; albo z jednym bêdzie trzyma³, a drugim wzgardzi";ewangelia
Nie mo¿ecie s³u¿yæ Bogu i Mamonie;ewangelia
Dlatego powiadam wam: Nie troszczcie siê zbytnio o swoje ¿ycie, o to, co macie jeœæ i piæ, ani o swoje cia³o, czym siê macie przyodziaæ;ewangelia
Czy¿ ¿ycie nie znaczy wiêcej ni¿ pokarm, a cia³o wiêcej ni¿ odzienie;ewangelia
Przypatrzcie siê ptakom w powietrzu: nie siej¹ ani ¿n¹ i nie zbieraj¹ do spichlerzy, a Ojciec wasz niebieski je ¿ywi;ewangelia
Czy¿ wy nie jesteœcie wa¿niejsi ni¿ one;ewangelia
Kto z was przy ca³ej swej trosce mo¿e choæby jedn¹ chwilê do³o¿yæ do wieku swego ¿ycia;ewangelia
A o odzienie czemu siê zbytnio troszczycie;ewangelia
Przypatrzcie siê liliom na polu, jak rosn¹: nie pracuj¹ ani przêd¹;ewangelia
A powiadam wam: nawet Salomon w ca³ym swoim przepychu nie by³ tak ubrany jak jedna z nich;ewangelia
Jeœli wiêc ziele na polu, które dziœ jest, a jutro do pieca bêdzie wrzucone, Bóg tak przyodziewa, to czy¿ nie tym bardziej was, ma³ej wiary;ewangelia
Nie troszczcie siê wiêc zbytnio i nie mówcie: co bêdziemy jeœæ;ewangelia
co bêdziemy piæ;ewangelia
czym bêdziemy siê przyodziewaæ;ewangelia
Bo o to wszystko poganie zabiegaj¹;ewangelia
Przecie¿ Ojciec wasz niebieski wie, ¿e tego wszystkiego potrzebujecie;ewangelia
Starajcie siê naprzód o królestwo /Boga/ i o Jego Sprawiedliwoœæ, a to wszystko bêdzie wam dodane;ewangelia
Nie troszczcie siê wiêc zbytnio o jutro, bo jutrzejszy dzieñ sam o siebie troszczyæ siê bêdzie;ewangelia
Dosyæ ma dzieñ swojej biedy;ewangelia
Nie s¹dŸcie, abyœcie nie byli s¹dzeni;ewangelia
"Bo takim s¹dem, jakim s¹dzicie, i was os¹dz¹; i tak¹ miar¹, jak¹ wy mierzycie, wam odmierz¹";ewangelia
Czemu to widzisz drzazgê w oku swego brata, a belki we w³asnym oku nie dostrzegasz;ewangelia
Albo jak mo¿esz mówiæ swemu bratu: Pozwól, ¿e usunê drzazgê z twego oka, gdy belka /tkwi/ w twoim oku;ewangelia
Ob³udniku, wyrzuæ najpierw belkê ze swego oka, a wtedy przejrzysz, a¿eby usun¹æ drzazgê z oka twego brata;ewangelia
Nie dawajcie psom tego, co œwiête, i nie rzucajcie swych pere³ przed œwinie, by ich nie podepta³y nogami, i obróciwszy siê, was nie poszarpa³y;ewangelia
"Proœcie, a bêdzie wam dane; szukajcie, a znajdziecie; ko³aczcie, a otworz¹ wam";ewangelia
"Albowiem ka¿dy, kto prosi, otrzymuje; kto szuka, znajduje; a ko³acz¹cemu otworz¹";ewangelia
Gdy którego z was syn prosi o chleb, czy jest taki, który poda mu kamieñ;ewangelia
Albo gdy prosi o rybê, czy poda mu wê¿a;ewangelia
Jeœli wiêc wy, choæ Ÿli jesteœcie, umiecie dawaæ dobre dary swoim dzieciom, o ile¿ bardziej Ojciec wasz, który jest w niebie, da to, co dobre, tym, którzy Go prosz¹;ewangelia
Wszystko wiêc, co byœcie chcieli, ¿eby wam ludzie czynili, i wy im czyñcie;ewangelia
Albowiem na tym polega Prawo i Prorocy;ewangelia
WchodŸcie przez ciasn¹ bramê;ewangelia
Bo szeroka jest brama i przestronna ta droga, która prowadzi do zguby, a wielu jest takich, którzy przez ni¹ wchodz¹;ewangelia
Jak¿e ciasna jest brama i w¹ska droga, która prowadzi do ¿ycia, a ma³o jest takich, którzy j¹ znajduj¹;ewangelia
Strze¿cie siê fa³szywych proroków, którzy przychodz¹ do was w owczej skórze, a wewn¹trz s¹ drapie¿nymi wilkami;ewangelia
Poznacie ich po ich owocach;ewangelia
Czy zbiera siê winogrona z ciernia albo z ostu figi;ewangelia
Tak ka¿de dobre drzewo wydaje dobre owoce, a z³e drzewo wydaje z³e owoce;ewangelia
Nie mo¿e dobre drzewo wydaæ z³ych owoców ani z³e drzewo wydaæ dobrych owoców;ewangelia
Ka¿de drzewo, które nie wydaje dobrego owocu, bêdzie wyciête i w ogieñ wrzucone;ewangelia
A wiêc: poznacie ich po ich owocach;ewangelia
Nie ka¿dy, który Mi mówi: Panie, Panie;ewangelia
, wejdzie do królestwa niebieskiego, lecz ten, kto spe³nia wolê mojego Ojca, który jest w niebie;ewangelia
Wielu powie Mi w owym dniu: Panie, Panie, czy nie prorokowaliœmy moc¹ Twego imienia i nie wyrzucaliœmy z³ych duchów moc¹ Twego imienia, i nie czyniliœmy wielu cudów moc¹ Twego imienia;ewangelia
Wtedy oœwiadczê im: Nigdy was nie zna³em;ewangelia
OdejdŸcie ode Mnie wy, którzy dopuszczacie siê nieprawoœci;ewangelia
Ka¿dego wiêc, kto tych s³ów moich s³ucha i wype³nia je, mo¿na porównaæ z cz³owiekiem roztropnym, który dom swój zbudowa³ na skale;ewangelia
Spad³ deszcz, wezbra³y potoki, zerwa³y siê wichry i uderzy³y w ten dom;ewangelia
On jednak nie run¹³, bo na skale by³ utwierdzony;ewangelia
